binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,constant_2,uniform corr 2,corr_feature_class,min max scaling,duplicate_2,random choice 2,target,semi_constant_1,multicollinearity 2,pd qcut3,random label num 14,semi_constant_2,pd qcut1,outliers 1,informative_2,multicollinearity 1,random choice 4,informative_1,outliers 2,constant_1,correlated w target 1,random choice 7,multicollinearity 3,duplicate_1,uniform corr 1,random label num 4,pd qcut2,correlated w target 2,multicollinearity 4,standard scaling,class
binary_1,Alicia,Meadows,1958-11-01,376.283.2078x30643,ubrown@example.com,,,,,constant_value,0.563651203893748,4.3555870312930285,195.20161424133167,1.180678340493937,Rand Choice 1,3.11600406435852,q_const_0,-0.004112198738114005,,label num hi 9,q_const_0,,1.2860118966894662,1.180678340493937,-0.7602008490350703,North,-1.2362469774398837,2.816939052708143,constant_value,-1.1569298071983498,Thursday,-0.43486148011702114,-1.2362469774398837,0.9758883754985783,,Q4,4.96446621690341,,,1
,,Crawford,1965-06-28,607-632-8968x2710,melissawells@example.org,36134 Boyd Walk Apt. 470,New David,NE,14292,constant_value,0.1769507483021862,,292.10926672634156,-1.8636074668229266,Rand Choice 2,-3.3689716389187483,q_const_0,,G1,label num hi 4,q_const_0,,-1.8866542398236994,-1.8636074668229266,-0.23765435455184358,East,-1.3529848014549868,1.0034627927063684,constant_value,,Saturday,,-1.3529848014549868,0.09846818814902647,,Q1,2.287174539775131,,,0
,Richard,Cummings,1957-07-02,(676)841-1443x85196,brobinson@example.org,61341 Troy Way Suite 277,Port Jeffreymouth,IL,20462,constant_value,0.11481657383285676,,276.1863408632498,-2.1494709706326964,Rand Choice 1,-4.011917210243119,q_const_0,,G1,label num hi 10,q_const_0,Low,1.1399280944305172,-2.1494709706326964,-0.5326463329467391,North,-1.248891718662567,5.737827829839237,constant_value,-2.8913978321528973,Monday,,-1.248891718662567,0.027963118017839142,label num lo 1,Q1,-0.5800470089193426,,,0
binary_1,Barbara,Gomez,1976-05-17,001-339-863-5371x3219,falvarez@example.org,52020 Hudson Row Apt. 966,,FL,39493,constant_value,0.8155134971140026,,365.83604457134106,0.3024527305882493,Rand Choice 2,0.828114311157734,q_const_0,,G4,label num hi 8,q_const_0,High,-2.455453431265146,0.3024527305882493,0.5532890880275476,West,0.1416551023145658,4.472855556272977,constant_value,,Thursday,-0.6256417600263868,0.1416551023145658,0.8607633765459459,label num lo 4,Q3,1.8257885017550304,,49389.75759136099,1
binary_1,Melissa,Morales,,305.236.0276x2080,,2594 Cindy Crossroad,,SD,05073,constant_value,0.05312174430323144,2.6728670564504737,368.5372101130061,-0.787362050873328,Rand Choice 1,-1.605714401713334,q_const_0,-1.1002854519339142,G3,label num hi 8,q_const_0,Low,-1.9303686355365874,-0.787362050873328,-1.0666508548288107,East,0.4799055578893142,2.3351661513001973,constant_value,-0.34111210641175566,Sunday,-0.6914436350421005,0.4799055578893142,0.34337475107952237,label num lo 3,Q2,0.6084395871878538,-1.4047505771308348,63917.45299434406,0
binary_1,,Webster,2009-06-24,6167481641,,439 Jackson Forest Suite 519,Scottview,IA,89193,constant_value,0.010017613037272638,-2.077161249841595,382.7239318113279,-4.543441462057407,Rand Choice 2,-8.943211902134983,q_const_0,-0.4435648627823353,G1,label num hi 10,q_const_0,Low,-0.7282868174659871,-4.543441462057407,,South,-1.9105295703059597,,constant_value,,,-0.5877300410191671,-1.9105295703059597,0.03739559308178525,label num lo 2,Q1,-7.609551610177784,,52934.28347606233,0
binary_2,,Jones,2005-07-24,001-972-630-3791,,5901 Vanessa Drive Suite 706,,ND,99811,constant_value,0.16056499933554463,0.7100568263047657,218.8066768046578,-1.126952386009454,Rand Choice 1,-1.9439237360293866,q_const_0,-1.7120854592039094,G3,label num hi 12,q_const_0,Low,-0.024939708645322935,-1.126952386009454,,North,-0.8367587869003905,2.4985326715872986,constant_value,2.5001934263820624,Tuesday,,-0.8367587869003905,,,Q2,-3.8400611545297503,0.2233367031885086,36171.86279056263,0
,Nicholas,Murillo,1999-04-21,+1-666-739-7035x8812,hvaldez@example.net,668 Jennifer Garden,,MS,31980,constant_value,0.761008580959035,2.49823098320835,318.0137019033046,-0.7593534437699292,Rand Choice 1,-1.1352662502001614,q_const_0,0.0429952348344598,G3,label num hi 1,q_const_0,Low,1.2556950407455711,-0.7593534437699292,-1.0804379264555661,East,-0.9092819818066576,,constant_value,-1.3925410941449894,Friday,,-0.9092819818066576,0.40236194927676733,label num lo 4,Q2,-1.4490032980751333,-0.337496229471653,,0
binary_2,,Berry,1967-04-12,+1-271-430-6472x5309,,9898 Graves Fords,Port Victoria,NE,20479,constant_value,0.7836695812579599,1.7094265300460756,,-2.1862024170571805,Rand Choice 2,-4.026303226871289,q_const_0,-1.552552961297244,G1,label num hi 2,q_const_0,Low,-0.0203058834526424,-2.1862024170571805,-0.4593090340542168,South,-1.4664279717207145,1.935932778655457,constant_value,,,1.1148934622552877,-1.4664279717207145,0.12946302836275325,,Q1,,0.9905439672844725,64074.31650787994,0
binary_1,,Weeks,1928-09-01,001-962-279-8834x863,,469 Stephanie Bypass,Robertsonview,IL,35046,constant_value,0.11680910498513958,,317.3223577263277,-0.9613896346388332,Rand Choice 1,-1.4858384311787667,q_const_0,-0.9208447334247849,G3,label num hi 13,q_const_0,Low,-1.3804040711367245,-0.9613896346388332,-0.32169415603848456,West,-1.1871319279200092,,constant_value,,,,-1.1871319279200092,0.277695152014918,label num lo 3,Q2,,-1.0604111397966034,56128.42463567556,0
binary_2,Chris,Koch,1985-10-27,,zachary58@example.org,05324 Rodriguez Ridges,,CO,32657,constant_value,0.338909486030824,2.8794904064822253,454.30928099281334,-0.946258381368779,Rand Choice 1,-2.094210441226708,q_const_0,,,label num hi 4,q_const_0,Low,-0.3157830746032133,-0.946258381368779,-0.47495231692342393,South,0.9815184317762554,4.757170222816666,constant_value,1.3471650646517708,,-0.6542537205530069,0.9815184317762554,0.08849131549098277,label num lo 3,Q2,,-0.5919607447488257,,0
,Frank,Everett,1958-06-20,001-883-524-1158,audreyhouston@example.org,126 Miles Cliff,North Douglas,HI,65423,constant_value,0.6902906490643788,2.6711856178961084,235.09856051094675,0.9239000327237596,Rand Choice 2,2.6077471261174345,q_const_0,,G5,label num hi 4,q_const_0,,-1.2525372100534213,0.9239000327237596,,North,-1.377190146941394,,constant_value,0.848151943516084,Tuesday,,-1.377190146941394,0.9609481938257324,,Q4,1.7212459651244987,0.7781642957393591,66553.87353443925,1
binary_2,John,Pena,1926-06-15,+1-923-589-2030,,865 Griffith Road Suite 619,West Anthonyport,NM,93293,constant_value,0.5738183673458003,2.1391156064781027,362.62814940426284,-0.4463980032494711,Rand Choice 1,-0.4542590496088541,q_const_0,0.22337290493061832,G4,label num hi 12,q_const_0,Low,0.9861072385240992,-0.4463980032494711,,West,-0.9458326583932422,,constant_value,-0.2202518663427364,Thursday,-0.0967321142104062,-0.9458326583932422,0.48519895911652466,label num lo 2,Q2,-2.6377942405025805,,55881.80617965757,0
binary_1,,Nelson,1928-07-20,569-371-8895,alexandra62@example.org,974 Kristina Parkway,Deborahstad,IL,35098,constant_value,0.4444826576274585,-0.4379043051192979,,0.1019085294677704,Rand Choice 1,0.415413690094249,q_const_0,-0.8985929995232212,G4,label num hi 9,q_const_0,High,-1.6076078763745094,0.1019085294677704,-0.9413583475236562,West,0.08488708859308192,4.951669859345981,constant_value,2.784760263022119,Wednesday,-1.5942789583440433,0.08488708859308192,0.5730733769855574,label num lo 3,Q3,0.23580925020709642,,61411.89762539291,1
binary_2,,Miller,1983-11-10,525-312-7328,matthewkhan@example.net,83615 Elizabeth Cliffs,Hernandezton,GU,18432,constant_value,0.32607240395871956,0.09148585791793673,301.51089271786117,-0.8561067395854534,Rand Choice 1,-2.181746828916518,q_const_0,-0.2363878744079727,,label num hi 9,q_const_0,,-1.2739129502891842,-0.8561067395854534,0.4152431586493032,West,1.9311842233411438,,constant_value,,Wednesday,-1.9152103372925295,1.9311842233411438,0.02123595301254259,,Q1,-2.093257572618216,,58854.49556353615,0
,Cheryl,Flores,1950-05-27,(537)981-7695,nicoleblack@example.org,9231 Chen Falls,South Ryan,MP,68153,constant_value,0.09712758755780948,-0.5960815570825768,352.6102279862653,-0.9875623056567523,Rand Choice 2,-1.6521233245133637,q_const_0,-1.273721377605938,,label num hi 4,q_const_0,,0.05511187059389315,-0.9875623056567523,,West,-0.814051355223798,2.6263024528841536,constant_value,1.474348501472685,,0.36429592916983294,-0.814051355223798,0.425581474226495,label num lo 3,Q2,,0.40496035059065033,62667.528654324546,0
binary_1,,Boyd,,,imassey@example.net,2571 Jeanette Freeway,New David,OR,14419,constant_value,0.6069601922124988,1.1749647893248936,419.1253048910464,1.2390859357282038,Rand Choice 2,3.1884622822839273,q_const_0,0.6198464683501086,G6,label num hi 9,q_const_0,High,1.2764789354297326,1.2390859357282038,,East,-1.0581452076855058,6.9096404469879324,constant_value,,Friday,-0.40872324067565197,-1.0581452076855058,0.8259965154115305,,Q4,,,55921.4450496751,1
,Christopher,Gilbert,1946-03-29,737.220.7175x02567,martincheryl@example.org,66398 Park Expressway,,GU,52988,constant_value,0.042550238664161674,2.852057355772815,400.3813127995723,-1.3825004275456174,Rand Choice 2,-3.417871168358757,q_const_0,-1.6265074821457584,G1,label num hi 13,q_const_0,Low,3.9452953996286797,-1.3825004275456174,-0.8774179811651734,West,2.2995086961218822,3.770002501525311,constant_value,-0.5094269427423697,,,2.2995086961218822,0.04017547546115653,,Q1,-1.581330214022937,1.1731193621610545,33016.765715229456,0
binary_1,,Ramirez,1960-08-23,659.236.0295x1216,hmoon@example.org,43012 Larry Forge Apt. 688,Lake Matthew,WA,86917,constant_value,0.8916623649799804,,354.3328478600769,1.9440445272296278,Rand Choice 2,3.789067121371432,q_const_0,,G6,label num hi 14,q_const_0,High,-0.7955059207181542,1.9440445272296278,2.1086197260529156,South,2.018603478766064,,constant_value,5.165111518927565,Wednesday,0.27237412361296215,2.018603478766064,0.4913876214266646,label num lo 4,Q4,3.8235956091569836,,,1
binary_1,Elizabeth,Robbins,1947-05-26,395.659.9384,uhodges@example.org,243 Bennett Canyon Suite 608,New Austin,NE,90886,constant_value,0.7216451986599954,,354.2250983156295,0.2785208175355547,Rand Choice 1,0.9565431388558185,q_const_0,,,label num hi 8,q_const_0,High,0.638696295801096,0.2785208175355547,2.0099508245606716,West,-0.46645607830159475,2.896690244849817,constant_value,,,-0.9704257469155817,-0.46645607830159475,0.7455572322701939,label num lo 2,Q3,-1.2427699105509467,,,0
binary_1,Aimee,Adams,1982-11-14,463.297.7406,benjaminjordan@example.net,9087 Brian Extension Apt. 522,Jenniferborough,NH,10490,constant_value,0.3550845814745975,1.0706942850119838,382.2963659317087,-0.7721300672997755,Rand Choice 2,-2.3669694925071827,q_const_0,0.602205063918949,G3,label num hi 7,q_const_0,Low,-0.26623805336604045,-0.7721300672997755,0.4254380795988607,West,3.166705228078432,3.954380224538344,constant_value,4.295581232928606,,-1.0770422656244496,3.166705228078432,0.052218368049222454,,Q1,0.4956512995870619,,52765.50808928739,0
binary_2,Thomas,Miller,,(350)507-6938,carolcherry@example.org,48446 Megan Cove Apt. 616,Lake Joseph,OR,38141,constant_value,0.5185258840460915,2.2210823999174374,274.9478147460644,-0.012814400561458106,Rand Choice 1,0.20006956827699396,q_const_0,1.005047961506405,G4,label num hi 1,q_const_0,High,1.850922831357095,-0.012814400561458106,0.3209392455221064,West,-0.017795777638104138,1.0577875252880673,constant_value,,Saturday,-0.452259797823453,-0.017795777638104138,0.39134204788948346,,Q3,,,43787.453426652806,1
binary_2,,Haley,,565.865.2194,ygarcia@example.org,93864 Summers Falls Suite 140,South Tammyfurt,TN,21518,constant_value,0.850411527064151,-2.850349597518182,384.8539091919621,-0.06063491024124035,Rand Choice 2,0.2815604113622468,q_const_0,0.08425707253997633,,label num hi 4,q_const_0,High,0.3447268368924227,-0.06063491024124035,,East,-0.6401907603089994,,constant_value,,Sunday,-0.1141362232403673,-0.6401907603089994,0.5600344823529351,,Q3,-2.6506425438699956,,45100.28804375514,0
binary_2,,Burke,2011-11-14,(293)202-5163,adamsjeffrey@example.org,9679 Troy Rapids Suite 259,Lake Lindsay,ID,82040,constant_value,0.5938039841061824,1.3257795004806132,324.49060527588244,1.0852832689148577,Rand Choice 2,3.285956865847143,q_const_0,2.4232678164965495,G6,label num hi 6,q_const_0,High,0.3665467772952215,1.0852832689148577,,South,-2.5028474689252995,,constant_value,2.367012630568675,,,-2.5028474689252995,0.8102522353041108,label num lo 3,Q4,2.682675766732814,,,1
,Anthony,Arnold,1925-04-27,678-881-6966,xhanson@example.org,81089 Burton Loop Apt. 457,South Pamelachester,RI,73334,constant_value,0.20142630876188794,3.282312694289641,430.675621559187,-1.4783541348069398,Rand Choice 1,-3.5620111477316714,q_const_0,0.10646227292051985,G1,label num hi 4,q_const_0,Low,-2.082547982203211,-1.4783541348069398,1.3948221027021999,North,2.0926032438463285,3.437126606855314,constant_value,,,1.1426813535969929,2.0926032438463285,0.15846130395494246,label num lo 1,Q1,-1.3634568139535683,,43026.71937963826,0
binary_2,,Peterson,2011-04-27,,mary51@example.com,76941 James Green,Mariaberg,PA,70247,constant_value,0.27594134058794695,0.5641912487473211,149.55071382974532,-1.6487431846039207,Rand Choice 2,-2.995840722019704,q_const_0,,G2,label num hi 1,q_const_0,Low,0.131670787745996,-1.6487431846039207,0.45979043933647806,East,-1.058506662415183,,constant_value,,Friday,-1.3227813264919033,-1.058506662415183,0.1330136729829765,label num lo 3,Q1,-0.23378055377755813,-2.2998425679227466,33438.21468111036,0
binary_1,Mary,Roberts,2022-12-28,675-921-3357,carol26@example.org,351 Brandon Mission,Port Heatherfort,NH,04930,constant_value,0.4599278690761929,2.0795860601628626,173.60342724594932,-0.5143222759704336,Rand Choice 2,-1.0085095347732804,q_const_0,,G4,label num hi 7,q_const_0,Low,-1.039988142210577,-0.5143222759704336,-1.4012471901065877,West,0.437673217356617,4.985062696425854,constant_value,,Sunday,-0.345358127504811,0.437673217356617,0.29043955499399,label num lo 1,Q2,-0.3640768136684351,,47880.16542680928,0
binary_1,Shannon,Bauer,2000-03-29,461.972.6962,timothy07@example.org,32440 Tina Manor,Amandahaven,IL,61649,constant_value,0.42388159559659955,,406.0563194085809,0.3602210979505417,Rand Choice 1,0.904516978522908,q_const_0,0.690746692241166,G4,label num hi 7,q_const_0,High,0.8762879088610399,0.3602210979505417,2.1051397773921963,East,0.3017741973473168,3.7743926573182733,constant_value,-0.4698929709591353,,1.8867317096697669,0.3017741973473168,0.6292283990548238,,Q3,1.2015869646696609,,,1
binary_1,Amanda,Johnston,1988-05-08,424.887.2561x30908,kareningram@example.org,89468 Sawyer Vista,Mcgrathmouth,MA,32814,constant_value,0.8559668270815868,2.2805614347790413,400.7281695769423,1.9383879722964832,Rand Choice 2,4.249001997374074,q_const_0,-0.9637957488467215,G6,label num hi 2,q_const_0,High,-0.6964379512681089,1.9383879722964832,-1.3425273705354974,East,0.4209967428473269,,constant_value,,Monday,,0.4209967428473269,0.9291713943533766,,Q4,,,48140.86214256554,1
binary_1,,Sims,,001-870-940-8013,tracy34@example.net,0437 Justin Turnpike Apt. 408,South Jason,DC,21425,constant_value,0.7885091531987058,16.888605979427496,210.89280715312117,0.8838455533174182,Rand Choice 1,1.962447304733548,q_const_0,1.0605661643303228,G5,label num hi 8,q_const_0,High,-0.8713625562381279,0.8838455533174182,0.5834759077832586,South,0.5164605471124514,,constant_value,-0.8692454759340629,Sunday,,0.5164605471124514,0.5423360798127018,label num lo 3,Q3,1.3336148710859066,,62593.25728853442,1
binary_2,,Owens,1958-07-04,001-875-502-6797x3179,,7812 Judy Fork Apt. 233,West Melissa,LA,10625,constant_value,0.3244072452077815,,425.24215235043516,-1.4068703035145278,Rand Choice 2,-2.489671222921921,q_const_0,1.5955330959516474,G2,label num hi 6,q_const_0,,0.7176866444203628,-1.4068703035145278,,South,-1.0185312142426044,,constant_value,-2.539758103852619,,0.25922453590397726,-1.0185312142426044,0.2801267377830613,,Q1,,,49347.51687795296,0
,,Nelson,1934-11-04,(521)345-0351x3734,joseph18@example.com,64745 Johnson Points,Port Jacquelinebury,MI,13981,constant_value,0.8539243719397684,2.017040196133758,274.6376142067649,0.7691215199319633,Rand Choice 2,2.866933114353782,q_const_0_1,-0.4746950046440598,G6,label num hi 11,q_const_0,High,-0.24077276153548566,0.7691215199319633,0.20210554585000737,West,-3.376195427553341,,constant_value,-3.2345551507825485,Sunday,-0.0667634108148448,-3.376195427553341,0.8350120055363126,,Q4,-0.2139212364675731,0.6387979498374987,65958.07328597852,1
,Rebecca,Malone,1938-10-09,,arielrichardson@example.net,70917 Emily Parkway Apt. 774,Seanton,UT,41349,constant_value,0.49947844417968035,-2.0772111751663216,222.91362683276947,-2.349358730004683,Rand Choice 2,-4.395536964060661,q_const_0,-1.6019502268647394,G1,label num hi 4,q_const_0,Low,0.941679100473764,-2.349358730004683,-0.8284225973332336,North,-1.3993235499437282,,constant_value,1.4192123491738426,Sunday,0.6078944192596475,-1.3993235499437282,0.3270517876744697,label num lo 3,Q1,-0.17492073318976953,1.3020036962079742,,0
,Renee,Johnson,1970-02-17,561.672.5761x171,rschneider@example.com,,,,,constant_value,0.30440765285783655,2.148472131193091,325.9432316449514,0.8753983302741724,Rand Choice 1,2.5925629762130313,q_const_0,,G5,label num hi 6,q_const_0,High,-0.4088956502378834,0.8753983302741724,0.5830074577861232,East,-1.6773343787970687,3.51261951402729,constant_value,1.7171557495162781,Sunday,,-1.6773343787970687,0.9410546853342128,,Q4,2.397231950082657,0.19978705164242452,50933.022463054855,1
binary_2,Justin,Allen,,939-404-8590x066,,4938 Travis Vista,North Diana,ND,11011,constant_value,0.13022066457915832,-0.04882443891069288,,0.43356823535641886,Rand Choice 1,1.083197705236904,q_const_0,-0.7164396713337394,G5,label num hi 9,q_const_0,High,0.0180399228014976,0.43356823535641886,-0.7368233051705455,West,0.2286550428824241,-0.24518610216939019,constant_value,0.10117030640935687,,,0.2286550428824241,0.669216284836808,label num lo 4,Q3,-3.7824414790805303,0.9826684276009895,,1
binary_1,Heather,Lopez,1948-06-02,+1-460-862-5054x390,isaiahrodriguez@example.net,35179 Daugherty Radial Suite 033,Ralphborough,MS,81914,constant_value,0.7606144556084233,2.6734164299913115,438.68959478148156,1.6677503754218048,Rand Choice 1,3.267364942195064,q_const_0,0.3875091197751122,,label num hi 7,q_const_0,High,-1.1026293924809254,1.6677503754218048,0.8364255177652865,North,1.7817163927762294,,constant_value,,,-0.02097418531233589,1.7817163927762294,0.6228537689142121,label num lo 3,Q4,2.7746803984485555,-0.09006122889478321,,1
binary_1,,Stone,1927-08-15,(902)683-0891x187,,,,,,constant_value,0.5966250747372306,,185.31219560701746,-0.9116519713218493,Rand Choice 2,-2.091825739752922,q_const_0_2,,G3,label num hi 5,q_const_0,Low,-1.004281415816134,-0.9116519713218493,-0.7626760469256705,East,1.2242701016789117,,constant_value,,,,1.2242701016789117,0.4196169005235385,label num lo 2,Q2,-5.2590280365915465,0.002102845517813878,27861.48890595152,0
